month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,dest,air_time,distance,hour,minute,carrier_name,dest_name
1,23,1012,-3,1548,-16,AS,N408AS,658,DFW,196,1616,10,12,Alaska Airlines Inc.,Dallas Fort Worth Intl
1,23,1018,-2,1134,-11,WN,N774SW,4459,SMF,65,479,10,18,Southwest Airlines Co.,Sacramento Intl
1,23,1025,-5,1115,-8,OO,N294SW,5397,SEA,37,129,10,25,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,23,1026,-1,1259,4,OO,N967SW,6518,LAX,117,834,10,26,SkyWest Airlines Inc.,Los Angeles Intl
1,23,1033,3,1412,15,AS,N793AS,640,PHX,136,1009,10,33,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
1,23,1040,10,1410,20,WN,N943WN,48,DEN,128,991,10,40,Southwest Airlines Co.,Denver Intl
1,23,1051,-4,1219,-16,WN,N793SA,4722,OAK,74,543,10,51,Southwest Airlines Co.,Metropolitan Oakland Intl
1,23,1052,0,1437,13,OO,N959SW,5576,DEN,138,991,10,52,SkyWest Airlines Inc.,Denver Intl
1,23,1056,101,1429,84,OO,N223AG,3466,TUS,138,1119,10,56,SkyWest Airlines Inc.,Tucson Intl
1,23,1059,-1,1314,1,AS,N755AS,564,LAX,111,834,10,59,Alaska Airlines Inc.,Los Angeles Intl
1,23,1113,-7,1455,-40,AS,N564AS,809,OGG,326,2562,11,13,Alaska Airlines Inc.,Kahului
1,23,1121,-4,1440,-14,US,N805AW,634,PHX,128,1009,11,21,US Airways Inc.,Phoenix Sky Harbor Intl
1,23,1121,16,1639,14,WN,N260WN,679,MCI,184,1482,11,21,Southwest Airlines Co.,Kansas City Intl
1,23,1124,9,1254,-1,WN,N967WN,1259,SJC,78,569,11,24,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,23,1126,41,1456,51,F9,N209FR,360,DEN,130,991,11,26,Frontier Airlines Inc.,Denver Intl
1,23,1127,68,1411,71,DL,N364NB,2450,SLC,90,630,11,27,Delta Air Lines Inc.,Salt Lake City Intl
1,23,1128,28,1326,16,WN,N555LV,891,LAS,106,763,11,28,Southwest Airlines Co.,Mc Carran Intl
1,23,1134,-9,1215,-7,OO,N585SW,5438,EUG,26,106,11,34,SkyWest Airlines Inc.,Mahlon Sweet Fld
1,23,1135,-5,1856,14,DL,N3769L,2363,DTW,245,1953,11,35,Delta Air Lines Inc.,Detroit Metro Wayne Co
1,23,1136,6,1352,7,AS,N586AS,578,SAN,122,933,11,36,Alaska Airlines Inc.,San Diego Intl
1,23,1142,7,1307,-8,VX,N524VA,817,SFO,73,550,11,42,Virgin America,San Francisco Intl
1,23,1150,-1,1401,-9,OO,N613QX,4698,LAX,110,834,11,50,SkyWest Airlines Inc.,Los Angeles Intl
1,23,1155,-11,1755,-10,UA,N849UA,696,IAH,220,1825,11,55,United Air Lines Inc.,George Bush Intercontinental
1,23,1159,3,1246,9,OO,N568SW,5325,RDM,34,116,11,59,SkyWest Airlines Inc.,Roberts Fld
1,23,1200,0,1538,8,WN,N219WN,671,PHX,129,1009,12,0,Southwest Airlines Co.,Phoenix Sky Harbor Intl
1,23,1201,-9,1748,-7,AA,N4XLAA,1568,DFW,204,1616,12,1,American Airlines Inc.,Dallas Fort Worth Intl
1,23,1212,46,1341,26,OO,N917SW,6274,SFO,75,550,12,12,SkyWest Airlines Inc.,San Francisco Intl
1,23,1223,-2,1351,-14,WN,N259WN,3740,OAK,74,543,12,23,Southwest Airlines Co.,Metropolitan Oakland Intl
1,23,1230,-5,1406,-19,UA,N418UA,353,SFO,76,550,12,30,United Air Lines Inc.,San Francisco Intl
1,23,1231,-4,1347,-8,WN,N769SW,467,SMF,64,479,12,31,Southwest Airlines Co.,Sacramento Intl
1,23,1235,20,1431,11,OO,N218AG,3454,BUR,103,817,12,35,SkyWest Airlines Inc.,Bob Hope
1,23,1249,-6,1503,6,AS,N597AS,622,LAS,111,763,12,49,Alaska Airlines Inc.,Mc Carran Intl
1,23,1255,-5,1832,14,DL,N906DA,2164,MSP,196,1426,12,55,Delta Air Lines Inc.,Minneapolis St Paul Intl
1,23,1308,-7,1519,-11,B6,N646JB,1521,LGB,118,846,13,8,JetBlue Airways,Long Beach
1,23,1311,-4,1515,-19,OO,N219AG,3478,LGB,113,846,13,11,SkyWest Airlines Inc.,Long Beach
1,23,1315,-6,1405,-9,OO,N294SW,5423,SEA,36,129,13,15,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,23,1320,20,1711,51,WN,N261WN,1160,DEN,135,991,13,20,Southwest Airlines Co.,Denver Intl
1,23,1321,-4,1945,10,AA,N3ANAA,115,ORD,236,1739,13,21,American Airlines Inc.,Chicago Ohare Intl
1,23,1351,38,1533,31,OO,N969SW,5580,SFO,78,550,13,51,SkyWest Airlines Inc.,San Francisco Intl
1,23,1354,34,1644,41,DL,N372DA,2093,SLC,92,630,13,54,Delta Air Lines Inc.,Salt Lake City Intl
1,23,1358,38,2120,32,DL,N381DN,970,ATL,247,2172,13,58,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
1,23,1409,-8,2017,12,UA,N567UA,464,ORD,230,1739,14,9,United Air Lines Inc.,Chicago Ohare Intl
1,23,1431,6,1544,-1,WN,N7739A,4125,RNO,58,444,14,31,Southwest Airlines Co.,Reno Tahoe Intl
1,23,1450,30,1613,28,WN,N438WN,752,SMF,66,479,14,50,Southwest Airlines Co.,Sacramento Intl
1,23,1457,8,1828,19,F9,N210FR,792,DEN,135,991,14,57,Frontier Airlines Inc.,Denver Intl
1,23,1509,-6,1838,-7,US,N620AW,500,PHX,135,1009,15,9,US Airways Inc.,Phoenix Sky Harbor Intl
1,23,1510,0,1844,4,WN,N687SW,113,PHX,138,1009,15,10,Southwest Airlines Co.,Phoenix Sky Harbor Intl
1,23,1517,-18,2054,-16,AA,N4XMAA,157,DFW,192,1616,15,17,American Airlines Inc.,Dallas Fort Worth Intl
1,23,1522,-8,2059,18,DL,N319US,2430,MSP,200,1426,15,22,Delta Air Lines Inc.,Minneapolis St Paul Intl
1,23,1525,-2,1700,-15,UA,N833UA,639,SFO,79,550,15,25,United Air Lines Inc.,San Francisco Intl
1,23,1527,-8,1626,10,OO,N585SW,5331,RDM,40,116,15,27,SkyWest Airlines Inc.,Roberts Fld
1,23,1529,4,1902,12,UA,N24211,1062,DEN,134,991,15,29,United Air Lines Inc.,Denver Intl
1,23,1543,-7,1803,-2,AS,N644AS,592,SNA,122,859,15,43,Alaska Airlines Inc.,John Wayne Arpt Orange Co
1,23,1602,-6,1649,-11,OO,N294SW,5404,SEA,35,129,16,2,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,23,1613,42,1828,43,OO,N822SK,4688,LAX,110,834,16,13,SkyWest Airlines Inc.,Los Angeles Intl
1,23,1614,9,1752,7,WN,N294WN,1071,SJC,89,569,16,14,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,23,1625,-5,1819,7,AS,N524AS,402,SJC,93,569,16,25,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
1,23,1627,37,1847,43,AS,N791AS,588,PSP,124,873,16,27,Alaska Airlines Inc.,Palm Springs Intl
1,23,1641,-1,1932,7,DL,N367NW,1194,SLC,94,630,16,41,Delta Air Lines Inc.,Salt Lake City Intl
1,23,1701,36,1856,21,OO,N217AG,3494,SBA,102,784,17,1,SkyWest Airlines Inc.,Santa Barbara Muni
1,23,1707,42,1913,42,OO,N223AG,3462,ONT,113,838,17,7,SkyWest Airlines Inc.,Ontario Intl
1,23,1728,-2,1813,-9,OO,N237SW,5417,SEA,34,129,17,28,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,23,1730,30,1909,34,WN,N783SW,693,OAK,85,543,17,30,Southwest Airlines Co.,Metropolitan Oakland Intl
1,23,1732,-4,1942,-13,OO,N548CA,4719,LAX,108,834,17,32,SkyWest Airlines Inc.,Los Angeles Intl
1,23,1738,-7,1955,-4,AS,N320AS,562,LAX,115,834,17,38,Alaska Airlines Inc.,Los Angeles Intl
1,23,1751,6,1956,7,OO,N218AG,3488,BUR,108,817,17,51,SkyWest Airlines Inc.,Bob Hope
1,23,1754,-6,2129,0,US,N659AW,577,PHX,137,1009,17,54,US Airways Inc.,Phoenix Sky Harbor Intl
1,23,1755,-10,1933,-12,VX,N524VA,948,SFO,82,550,17,55,Virgin America,San Francisco Intl
1,23,1756,-3,1939,-11,OO,N924SW,5553,SFO,84,550,17,56,SkyWest Airlines Inc.,San Francisco Intl
1,23,1812,12,2106,26,WN,N395SW,122,SLC,102,630,18,12,Southwest Airlines Co.,Salt Lake City Intl
1,23,1834,-6,2201,-54,AS,N586AS,863,OGG,315,2562,18,34,Alaska Airlines Inc.,Kahului
1,23,1850,-5,2057,2,AS,N627AS,620,LAS,114,763,18,50,Alaska Airlines Inc.,Mc Carran Intl
1,23,1850,-9,2046,-2,OO,N918SW,5559,SFO,84,550,18,50,SkyWest Airlines Inc.,San Francisco Intl
1,23,1857,22,2035,20,WN,N252WN,719,OAK,81,543,18,57,Southwest Airlines Co.,Metropolitan Oakland Intl
1,23,1859,-1,2028,8,WN,N458WN,747,SMF,73,479,18,59,Southwest Airlines Co.,Sacramento Intl
1,23,1904,-6,1950,-12,OO,N585SW,5305,SEA,33,129,19,4,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,23,1905,-15,2237,-3,F9,N949FR,794,DEN,133,991,19,5,Frontier Airlines Inc.,Denver Intl
1,23,1910,0,2043,-17,AS,N619AS,379,SFO,78,550,19,10,Alaska Airlines Inc.,San Francisco Intl
1,23,1915,0,2121,6,WN,N216WR,386,LAS,110,763,19,15,Southwest Airlines Co.,Mc Carran Intl
1,23,1937,-8,2206,-4,OO,N978SW,6250,LAX,125,834,19,37,SkyWest Airlines Inc.,Los Angeles Intl
1,23,1938,-12,2216,-34,AS,N597AS,137,ANC,201,1542,19,38,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
1,23,2005,10,2149,10,AS,N531AS,404,SJC,88,569,20,5,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
1,23,2028,22,2214,24,UA,N27205,1458,SFO,83,550,20,28,United Air Lines Inc.,San Francisco Intl
1,23,2028,-2,2204,-16,WN,N230WN,764,SJC,86,569,20,28,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,23,2044,-1,2301,-1,AS,N506AS,574,SAN,124,933,20,44,Alaska Airlines Inc.,San Diego Intl
1,23,2131,8,557,33,B6,N640JB,1206,JFK,305,2454,21,31,JetBlue Airways,John F Kennedy Intl
1,23,2211,-14,58,-27,AS,N562AS,145,ANC,208,1542,22,11,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
1,23,2216,-9,2256,-8,OO,N585SW,5353,EUG,28,106,22,16,SkyWest Airlines Inc.,Mahlon Sweet Fld
1,23,2219,-6,609,5,US,N673AW,462,CLT,275,2282,22,19,US Airways Inc.,Charlotte Douglas Intl
1,23,2221,-4,2305,3,OO,N237SW,5440,RDM,36,116,22,21,SkyWest Airlines Inc.,Roberts Fld
1,23,2222,-8,2331,-7,OO,N294SW,5437,LMT,53,241,22,22,SkyWest Airlines Inc.,Klamath Falls Airport
1,23,2236,-9,608,-2,DL,N398DA,503,ATL,257,2172,22,36,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
1,24,516,-4,851,0,US,N552UW,649,PHX,139,1009,5,16,US Airways Inc.,Phoenix Sky Harbor Intl
1,24,535,-5,916,8,UA,N33286,1139,DEN,138,991,5,35,United Air Lines Inc.,Denver Intl
1,24,551,-9,739,-4,AS,N796AS,406,SJC,93,569,5,51,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
1,24,554,-6,929,4,F9,N209FR,796,DEN,139,991,5,54,Frontier Airlines Inc.,Denver Intl
1,24,555,-5,1159,1,UA,N576UA,235,IAH,213,1825,5,55,United Air Lines Inc.,George Bush Intercontinental
1,24,556,-4,1322,-7,DL,N3730B,2482,ATL,251,2172,5,56,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
1,24,557,-3,846,-2,DL,N6701,1831,SLC,94,630,5,57,Delta Air Lines Inc.,Salt Lake City Intl
1,24,559,-1,927,-8,WN,N275WN,1927,PHX,135,1009,5,59,Southwest Airlines Co.,Phoenix Sky Harbor Intl
1,24,600,0,743,-1,UA,N36469,1446,SFO,86,550,6,0,United Air Lines Inc.,San Francisco Intl
1,24,613,-7,1214,9,AA,N4YPAA,1650,DFW,207,1616,6,13,American Airlines Inc.,Dallas Fort Worth Intl
1,24,629,-1,917,2,WN,N905WN,3156,SLC,94,630,6,29,Southwest Airlines Co.,Salt Lake City Intl
1,24,631,-4,900,3,OO,N616QX,4692,LAX,117,834,6,31,SkyWest Airlines Inc.,Los Angeles Intl
1,24,634,-1,1013,13,WN,N768SW,419,DEN,137,991,6,34,Southwest Airlines Co.,Denver Intl
1,24,635,-5,912,12,AS,N442AS,232,SAN,136,933,6,35,Alaska Airlines Inc.,San Diego Intl
1,24,636,-4,1248,13,WN,N703SW,173,MDW,238,1751,6,36,Southwest Airlines Co.,Chicago Midway Intl
1,24,637,-3,853,6,OO,N219AG,3456,BUR,116,817,6,37,SkyWest Airlines Inc.,Bob Hope
1,24,638,-2,1025,17,AS,N577AS,646,PHX,137,1009,6,38,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
1,24,639,-6,905,1,AS,N408AS,560,LAX,122,834,6,39,Alaska Airlines Inc.,Los Angeles Intl
1,24,647,-3,817,2,WN,N277WN,1181,SMF,74,479,6,47,Southwest Airlines Co.,Sacramento Intl
1,24,650,-10,834,-6,VX,N631VA,84,SFO,89,550,6,50,Virgin America,San Francisco Intl
1,24,652,-8,1023,-52,AS,N536AS,833,HNL,313,2603,6,52,Alaska Airlines Inc.,Honolulu Intl
1,24,654,-6,924,7,AS,N644AS,582,SNA,135,859,6,54,Alaska Airlines Inc.,John Wayne Arpt Orange Co
1,24,654,-6,915,-2,B6,N566JB,1121,LGB,122,846,6,54,JetBlue Airways,Long Beach
1,24,654,-10,849,-10,UA,N76523,1217,SFO,93,550,6,54,United Air Lines Inc.,San Francisco Intl
1,24,657,-3,1319,9,AA,N3BBAA,2218,ORD,235,1739,6,57,American Airlines Inc.,Chicago Ohare Intl
1,24,657,-8,1230,6,DL,N964DN,2090,MSP,182,1426,6,57,Delta Air Lines Inc.,Minneapolis St Paul Intl
1,24,659,-6,917,-6,OO,N218AG,3460,ONT,117,838,6,59,SkyWest Airlines Inc.,Ontario Intl
1,24,659,-1,1509,4,UA,N522UA,583,EWR,289,2434,6,59,United Air Lines Inc.,Newark Liberty Intl
1,24,704,-6,1519,3,DL,N711ZX,2258,JFK,286,2454,7,4,Delta Air Lines Inc.,John F Kennedy Intl
1,24,706,-9,927,9,AS,N524AS,626,LAS,113,763,7,6,Alaska Airlines Inc.,Mc Carran Intl
1,24,708,-12,1049,-46,AS,N566AS,855,KOA,314,2607,7,8,Alaska Airlines Inc.,Kona Intl At Keahole
1,24,708,-7,901,1,WN,N240WN,380,SJC,89,569,7,8,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,24,716,-7,1105,13,OO,N988CA,6219,DEN,144,991,7,16,SkyWest Airlines Inc.,Denver Intl
1,24,719,-6,912,-13,AS,N755AS,244,SFO,88,550,7,19,Alaska Airlines Inc.,San Francisco Intl
1,24,729,4,824,6,OO,N294SW,5379,SEA,40,129,7,29,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,751,-9,1542,-9,UA,N487UA,250,IAD,274,2327,7,51,United Air Lines Inc.,Washington Dulles Intl
1,24,758,-2,1023,1,AS,N797AS,568,LAX,122,834,7,58,Alaska Airlines Inc.,Los Angeles Intl
1,24,759,-6,1350,0,AA,N4XVAA,1220,DFW,196,1616,7,59,American Airlines Inc.,Dallas Fort Worth Intl
1,24,826,-4,1010,0,WN,N472WN,153,OAK,89,543,8,26,Southwest Airlines Co.,Metropolitan Oakland Intl
1,24,840,-5,1215,0,US,N672AW,680,PHX,137,1009,8,40,US Airways Inc.,Phoenix Sky Harbor Intl
1,24,846,-4,1053,-2,WN,N395SW,663,LAS,111,763,8,46,Southwest Airlines Co.,Mc Carran Intl
1,24,909,-6,1639,-4,DL,N3763D,966,ATL,254,2172,9,9,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
1,24,911,-4,1252,-13,OO,N223AG,3466,TUS,144,1119,9,11,SkyWest Airlines Inc.,Tucson Intl
1,24,923,-2,1737,2,AS,N586AS,30,BOS,291,2537,9,23,Alaska Airlines Inc.,General Edward Lawrence Logan Intl
1,24,935,-10,1729,-11,AS,N514AS,764,DCA,279,2350,9,35,Alaska Airlines Inc.,Ronald Reagan Washington Natl
1,24,941,-4,1221,-29,AS,N619AS,131,ANC,208,1542,9,41,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
1,24,951,1,1731,-4,AS,N527AS,752,ATL,266,2172,9,51,Alaska Airlines Inc.,Hartsfield Jackson Atlanta Intl
1,24,958,37,1045,31,OO,N585SW,5428,SEA,32,129,9,58,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,959,-6,1216,-4,AS,N627AS,580,SNA,124,859,9,59,Alaska Airlines Inc.,John Wayne Arpt Orange Co
1,24,1001,-9,1613,3,AS,N622AS,686,ORD,233,1739,10,1,Alaska Airlines Inc.,Chicago Ohare Intl
1,24,1001,-2,1158,7,OO,N962SW,5243,SFO,90,550,10,1,SkyWest Airlines Inc.,San Francisco Intl
1,24,1008,-7,1549,-15,AS,N306AS,658,DFW,203,1616,10,8,Alaska Airlines Inc.,Dallas Fort Worth Intl
1,24,1008,0,1558,-7,UA,N75435,1584,ORD,217,1739,10,8,United Air Lines Inc.,Chicago Ohare Intl
1,24,1010,-5,1349,-31,HA,N389HA,25,HNL,309,2603,10,10,Hawaiian Airlines Inc.,Honolulu Intl
1,24,1017,-2,1300,0,DL,N364NB,2450,SLC,90,630,10,17,Delta Air Lines Inc.,Salt Lake City Intl
1,24,1017,-3,1142,-3,WN,N420WN,4459,SMF,71,479,10,17,Southwest Airlines Co.,Sacramento Intl
1,24,1020,-5,1400,-45,AS,N562AS,803,LIH,320,2631,10,20,Alaska Airlines Inc.,Lihue
1,24,1020,-7,1250,-5,OO,N964SW,6518,LAX,122,834,10,20,SkyWest Airlines Inc.,Los Angeles Intl
1,24,1028,-2,1116,-7,OO,N237SW,5397,SEA,32,129,10,28,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,1031,1,1403,13,WN,N772SW,48,DEN,137,991,10,31,Southwest Airlines Co.,Denver Intl
1,24,1041,-4,1406,1,F9,N214FR,360,DEN,130,991,10,41,Frontier Airlines Inc.,Denver Intl
1,24,1043,-9,1420,-4,OO,N494CA,5576,DEN,139,991,10,43,SkyWest Airlines Inc.,Denver Intl
1,24,1055,-5,1314,1,AS,N796AS,564,LAX,122,834,10,55,Alaska Airlines Inc.,Los Angeles Intl
1,24,1055,0,1238,3,WN,N953WN,4722,OAK,86,543,10,55,Southwest Airlines Co.,Metropolitan Oakland Intl
1,24,1110,5,1633,8,WN,N379SW,679,MCI,188,1482,11,10,Southwest Airlines Co.,Kansas City Intl
1,24,1111,11,1320,10,WN,N446WN,891,LAS,115,763,11,11,Southwest Airlines Co.,Mc Carran Intl
1,24,1113,-7,1443,-52,AS,N593AS,809,OGG,315,2562,11,13,Alaska Airlines Inc.,Kahului
1,24,1115,0,1254,-1,WN,N261WN,1259,SJC,90,569,11,15,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,24,1120,-10,1342,-3,AS,N530AS,578,SAN,130,933,11,20,Alaska Airlines Inc.,San Diego Intl
1,24,1121,-4,1452,-2,US,N808AW,634,PHX,136,1009,11,21,US Airways Inc.,Phoenix Sky Harbor Intl
1,24,1121,-5,1308,-7,OO,N983SW,5263,SFO,88,550,11,21,SkyWest Airlines Inc.,San Francisco Intl
1,24,1129,-6,1314,-1,VX,N524VA,817,SFO,94,550,11,29,Virgin America,San Francisco Intl
1,24,1131,61,1505,68,AS,N703AS,640,PHX,140,1009,11,31,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
1,24,1134,-6,1841,-1,DL,N398DA,2363,DTW,229,1953,11,34,Delta Air Lines Inc.,Detroit Metro Wayne Co
1,24,1136,-7,1225,3,OO,N294SW,5438,EUG,30,106,11,36,SkyWest Airlines Inc.,Mahlon Sweet Fld
1,24,1148,-3,1411,1,OO,N614SK,4698,LAX,122,834,11,48,SkyWest Airlines Inc.,Los Angeles Intl
1,24,1200,0,1525,-5,WN,N455WN,671,PHX,135,1009,12,0,Southwest Airlines Co.,Phoenix Sky Harbor Intl
1,24,1200,-6,1814,9,UA,N416UA,327,IAH,221,1825,12,0,United Air Lines Inc.,George Bush Intercontinental
1,24,1204,-11,1412,-8,OO,N219AG,3454,BUR,111,817,12,4,SkyWest Airlines Inc.,Bob Hope
1,24,1212,16,1303,26,OO,N585SW,5325,RDM,38,116,12,12,SkyWest Airlines Inc.,Roberts Fld
1,24,1224,-1,1410,5,WN,N366SW,3740,OAK,91,543,12,24,Southwest Airlines Co.,Metropolitan Oakland Intl
1,24,1227,-8,1412,-13,UA,N471UA,353,SFO,86,550,12,27,United Air Lines Inc.,San Francisco Intl
1,24,1229,19,1811,16,AA,N4WMAA,1568,DFW,198,1616,12,29,American Airlines Inc.,Dallas Fort Worth Intl
1,24,1233,-2,1356,1,WN,N794SW,467,SMF,69,479,12,33,Southwest Airlines Co.,Sacramento Intl
1,24,1250,-10,1829,11,DL,N946DN,2164,MSP,199,1426,12,50,Delta Air Lines Inc.,Minneapolis St Paul Intl
1,24,1259,4,1510,13,AS,N524AS,622,LAS,110,763,12,59,Alaska Airlines Inc.,Mc Carran Intl
1,24,1307,-8,1526,-8,OO,N218AG,3478,LGB,124,846,13,7,SkyWest Airlines Inc.,Long Beach
1,24,1308,-7,1524,-6,B6,N566JB,1521,LGB,123,846,13,8,JetBlue Airways,Long Beach
1,24,1308,-5,1503,1,OO,N960SW,6274,SFO,90,550,13,8,SkyWest Airlines Inc.,San Francisco Intl
1,24,1313,-7,1601,-2,DL,N3738B,2093,SLC,94,630,13,13,Delta Air Lines Inc.,Salt Lake City Intl
1,24,1315,-5,2046,-2,DL,N3772H,970,ATL,248,2172,13,15,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
1,24,1318,-3,1410,-4,OO,N237SW,5423,SEA,34,129,13,18,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,1335,35,1701,41,WN,N492WN,1160,DEN,132,991,13,35,Southwest Airlines Co.,Denver Intl
1,24,1409,-8,2031,26,UA,N534UA,464,ORD,211,1739,14,9,United Air Lines Inc.,Chicago Ohare Intl
1,24,1432,12,1552,7,WN,N916WN,752,SMF,69,479,14,32,Southwest Airlines Co.,Sacramento Intl
1,24,1435,10,1553,8,WN,N724SW,4125,RNO,65,444,14,35,Southwest Airlines Co.,Reno Tahoe Intl
1,24,1441,-8,1804,-5,F9,N201FR,792,DEN,128,991,14,41,Frontier Airlines Inc.,Denver Intl
1,24,1507,-8,1840,-5,US,N812AW,500,PHX,139,1009,15,7,US Airways Inc.,Phoenix Sky Harbor Intl
1,24,1518,-7,1844,-6,UA,N18243,1062,DEN,130,991,15,18,United Air Lines Inc.,Denver Intl
1,24,1519,114,2125,110,AA,N3BJAA,115,ORD,224,1739,15,19,American Airlines Inc.,Chicago Ohare Intl
1,24,1520,-10,2047,6,DL,N333NW,2430,MSP,191,1426,15,20,Delta Air Lines Inc.,Minneapolis St Paul Intl
1,24,1527,-4,1751,6,OO,N804SK,4688,LAX,119,834,15,27,SkyWest Airlines Inc.,Los Angeles Intl
1,24,1530,-5,2112,2,AA,N437AA,157,DFW,196,1616,15,30,American Airlines Inc.,Dallas Fort Worth Intl
1,24,1530,-5,1615,-1,OO,N294SW,5331,RDM,28,116,15,30,SkyWest Airlines Inc.,Roberts Fld
1,24,1539,-11,1800,-4,AS,N713AS,588,PSP,125,873,15,39,Alaska Airlines Inc.,Palm Springs Intl
1,24,1548,-2,1806,1,AS,N625AS,592,SNA,128,859,15,48,Alaska Airlines Inc.,John Wayne Arpt Orange Co
1,24,1548,38,1917,37,WN,N373SW,113,PHX,135,1009,15,48,Southwest Airlines Co.,Phoenix Sky Harbor Intl
1,24,1550,23,1725,10,UA,N855UA,639,SFO,82,550,15,50,United Air Lines Inc.,San Francisco Intl
1,24,1601,-7,1645,-15,OO,N237SW,5404,SEA,32,129,16,1,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,1604,-1,1744,-1,WN,N917WN,1071,SJC,90,569,16,4,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
1,24,1616,-9,1815,-20,OO,N223AG,3494,SBA,106,784,16,16,SkyWest Airlines Inc.,Santa Barbara Muni
1,24,1622,-8,1813,1,AS,N589AS,402,SJC,91,569,16,22,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
1,24,1626,1,1836,5,OO,N224AG,3462,ONT,113,838,16,26,SkyWest Airlines Inc.,Ontario Intl
1,24,1711,11,1853,18,WN,N788SA,693,OAK,86,543,17,11,Southwest Airlines Co.,Metropolitan Oakland Intl
1,24,1714,32,1959,34,DL,N315US,1194,SLC,88,630,17,14,Delta Air Lines Inc.,Salt Lake City Intl
1,24,1725,-5,1810,-12,OO,N291SW,5417,SEA,30,129,17,25,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,1726,-10,1944,-11,OO,N822SK,4719,LAX,117,834,17,26,SkyWest Airlines Inc.,Los Angeles Intl
1,24,1738,-7,1953,-6,AS,N315AS,562,LAX,115,834,17,38,Alaska Airlines Inc.,Los Angeles Intl
1,24,1740,-5,1952,3,OO,N219AG,3488,BUR,115,817,17,40,SkyWest Airlines Inc.,Bob Hope
1,24,1751,-8,1937,-13,OO,N938SW,5553,SFO,89,550,17,51,SkyWest Airlines Inc.,San Francisco Intl
1,24,1753,-7,2122,-7,US,N655AW,577,PHX,132,1009,17,53,US Airways Inc.,Phoenix Sky Harbor Intl
1,24,1759,-6,1940,-5,VX,N524VA,813,SFO,87,550,17,59,Virgin America,San Francisco Intl
1,24,1759,-1,2046,6,WN,N657SW,122,SLC,95,630,17,59,Southwest Airlines Co.,Salt Lake City Intl
1,24,1828,-12,2213,-42,AS,N577AS,863,OGG,325,2562,18,28,Alaska Airlines Inc.,Kahului
1,24,1831,-4,2010,-5,WN,N419WN,719,OAK,83,543,18,31,Southwest Airlines Co.,Metropolitan Oakland Intl
1,24,1850,-5,2053,-2,AS,N627AS,620,LAS,109,763,18,50,Alaska Airlines Inc.,Mc Carran Intl
1,24,1856,-3,2046,-2,OO,N927SW,5559,SFO,90,550,18,56,SkyWest Airlines Inc.,San Francisco Intl
1,24,1900,0,2024,4,WN,N7740A,747,SMF,69,479,19,0,Southwest Airlines Co.,Sacramento Intl
1,24,1901,-9,1952,-10,OO,N294SW,5305,SEA,32,129,19,1,SkyWest Airlines Inc.,Seattle Tacoma Intl
1,24,1904,-6,2055,-5,AS,N524AS,379,SFO,88,550,19,4,Alaska Airlines Inc.,San Francisco Intl
1,24,1913,-7,2236,-4,F9,N935FR,794,DEN,127,991,19,13,Frontier Airlines Inc.,Denver Intl
1,24,1938,-7,2202,-8,OO,N978SW,6250,LAX,126,834,19,38,SkyWest Airlines Inc.,Los Angeles Intl
1,24,1946,-9,2130,-9,AS,N306AS,404,SJC,88,569,19,46,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
1,24,1947,-3,2219,-31,AS,N530AS,137,ANC,201,1542,19,47,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
1,24,2008,53,2213,58,WN,N489WN,386,LAS,108,763,20,8,Southwest Airlines Co.,Mc Carran Intl
